,x,y,z,,,,,,,,,,,,,,,,,,119.0466667,278.59,235.61
440,4.54,-7.433333333,4.703333333,,,0.153333333,0.95,0.71,-0.153333333,0.95,-0.71,,,,,,-0.153333333,0.95,-0.71,,0.153333333,0.95,0.71
441,4.293333333,-7.343333333,4.953333333,,,0.246666667,0.09,0.25,-0.246666667,0.09,0.25,,,,,,-0.246666667,0.09,0.25,,0.246666667,0.09,0.25
442,4.833333333,-7.986666667,4.553333333,,,0.54,0.643333334,0.4,0.54,-0.643333334,-0.4,,,,,,0.54,-0.643333334,-0.4,,0.54,0.643333334,0.4
443,5.253333333,-8.823333333,5.326666667,,,0.42,0.836666666,0.773333334,0.42,-0.836666666,0.773333334,,,,,,0.42,-0.836666666,0.773333334,,0.42,0.836666666,0.773333334
444,5.223333333,-8.573333333,5.326666667,,,0.03,0.25,0,-0.03,0.25,0,,,,,,-0.03,0.25,0,,0.03,0.25,0
445,4.87,-7.476666667,4.86,,,0.353333333,1.096666666,0.466666667,-0.353333333,1.096666666,-0.466666667,,,,,,-0.353333333,1.096666666,-0.466666667,,0.353333333,1.096666666,0.466666667
446,4.233333333,-6.866666667,5.083333333,,,0.636666667,0.61,0.223333333,-0.636666667,0.61,0.223333333,,,,,,-0.636666667,0.61,0.223333333,,0.636666667,0.61,0.223333333
447,4.306666667,-6.69,4.206666667,,,0.073333334,0.176666667,0.876666666,0.073333334,0.176666667,-0.876666666,,,,,,0.073333334,0.176666667,-0.876666666,,0.073333334,0.176666667,0.876666666
448,4.356666667,-7.636666667,5.08,,,0.05,0.946666667,0.873333333,0.05,-0.946666667,0.873333333,,,,,,0.05,-0.946666667,0.873333333,,0.05,0.946666667,0.873333333
449,4.5,-7.626666667,4.523333333,,,0.143333333,0.01,0.556666667,0.143333333,0.01,-0.556666667,,,,,,0.143333333,0.01,-0.556666667,,0.143333333,0.01,0.556666667
450,4.123333333,-7.69,5.703333333,,,0.376666667,0.063333333,1.18,-0.376666667,-0.063333333,1.18,,,,,,-0.376666667,-0.063333333,1.18,,0.376666667,0.063333333,1.18
451,3.906666667,-7.466666667,5.763333333,,,0.216666666,0.223333333,0.06,-0.216666666,0.223333333,0.06,,,,,,-0.216666666,0.223333333,0.06,,0.216666666,0.223333333,0.06
452,4.076666667,-7.983333333,6.616666667,,,0.17,0.516666666,0.853333334,0.17,-0.516666666,0.853333334,,,,,,0.17,-0.516666666,0.853333334,,0.17,0.516666666,0.853333334
453,4.52,-8.51,6.533333333,,,0.443333333,0.526666667,0.083333334,0.443333333,-0.526666667,-0.083333334,,,,,,0.443333333,-0.526666667,-0.083333334,,0.443333333,0.526666667,0.083333334
454,4.646666667,-7.833333333,5.693333333,,,0.126666667,0.676666667,0.84,0.126666667,0.676666667,-0.84,,,,,,0.126666667,0.676666667,-0.84,,0.126666667,0.676666667,0.84
455,4.246666667,-7.19,5.72,,,0.4,0.643333333,0.026666667,-0.4,0.643333333,0.026666667,,,,,,-0.4,0.643333333,0.026666667,,0.4,0.643333333,0.026666667
456,4.303333333,-7.126666667,5.016666667,,,0.056666666,0.063333333,0.703333333,0.056666666,0.063333333,-0.703333333,,,,,,0.056666666,0.063333333,-0.703333333,,0.056666666,0.063333333,0.703333333
457,4.283333333,-8.036666667,5.863333333,,,0.02,0.91,0.846666666,-0.02,-0.91,0.846666666,,,,,,-0.02,-0.91,0.846666666,,0.02,0.91,0.846666666
458,4.496666667,-8.853333333,5.423333333,,,0.213333334,0.816666666,0.44,0.213333334,-0.816666666,-0.44,,,,,,0.213333334,-0.816666666,-0.44,,0.213333334,0.816666666,0.44
459,4.196666667,-8.66,5.44,,,0.3,0.193333333,0.016666667,-0.3,0.193333333,0.016666667,,,,,,-0.3,0.193333333,0.016666667,,0.3,0.193333333,0.016666667
460,3.9,-8.036666667,5.41,,,0.296666667,0.623333333,0.03,-0.296666667,0.623333333,-0.03,,,,,,-0.296666667,0.623333333,-0.03,,0.296666667,0.623333333,0.03
461,3.896666667,-7.553333333,4.656666667,,,0.003333333,0.483333334,0.753333333,-0.003333333,0.483333334,-0.753333333,,,,,,-0.003333333,0.483333334,-0.753333333,,0.003333333,0.483333334,0.753333333
462,4.076666667,-7.893333333,5.263333333,,,0.18,0.34,0.606666666,0.18,-0.34,0.606666666,,,,,,0.18,-0.34,0.606666666,,0.18,0.34,0.606666666
463,4.466666667,-8.66,4.946666667,,,0.39,0.766666667,0.316666666,0.39,-0.766666667,-0.316666666,,,,,,0.39,-0.766666667,-0.316666666,,0.39,0.766666667,0.316666666
464,4.61,-8.516666667,5.17,,,0.143333333,0.143333333,0.223333333,0.143333333,0.143333333,0.223333333,,,,,,0.143333333,0.143333333,0.223333333,,0.143333333,0.143333333,0.223333333
465,4.42,-7.983333333,5.126666667,,,0.19,0.533333334,0.043333333,-0.19,0.533333334,-0.043333333,,,,,,-0.19,0.533333334,-0.043333333,,0.19,0.533333334,0.043333333
466,4.613333333,-7.34,4.366666667,,,0.193333333,0.643333333,0.76,0.193333333,0.643333333,-0.76,,,,,,0.193333333,0.643333333,-0.76,,0.193333333,0.643333333,0.76
467,4.743333333,-7.863333333,5.023333333,,,0.13,0.523333333,0.656666666,0.13,-0.523333333,0.656666666,,,,,,0.13,-0.523333333,0.656666666,,0.13,0.523333333,0.656666666
468,5.28,-8.523333333,4.62,,,0.536666667,0.66,0.403333333,0.536666667,-0.66,-0.403333333,,,,,,0.536666667,-0.66,-0.403333333,,0.536666667,0.66,0.403333333
469,4.996666667,-8.48,5.043333333,,,0.283333333,0.043333333,0.423333333,-0.283333333,0.043333333,0.423333333,,,,,,-0.283333333,0.043333333,0.423333333,,0.283333333,0.043333333,0.423333333
470,4.373333333,-7.933333333,4.863333333,,,0.623333334,0.546666667,0.18,-0.623333334,0.546666667,-0.18,,,,,,-0.623333334,0.546666667,-0.18,,0.623333334,0.546666667,0.18
471,4.03,-7.48,4.586666667,,,0.343333333,0.453333333,0.276666666,-0.343333333,0.453333333,-0.276666666,,,,,,-0.343333333,0.453333333,-0.276666666,,0.343333333,0.453333333,0.276666666
472,4.206666667,-8.186666667,5.013333333,,,0.176666667,0.706666667,0.426666666,0.176666667,-0.706666667,0.426666666,,,,,,0.176666667,-0.706666667,0.426666666,,0.176666667,0.706666667,0.426666666
473,4.79,-8.44,4.84,,,0.583333333,0.253333333,0.173333333,0.583333333,-0.253333333,-0.173333333,,,,,,0.583333333,-0.253333333,-0.173333333,,0.583333333,0.253333333,0.173333333
474,4.836666667,-7.996666667,4.446666667,,,0.046666667,0.443333333,0.393333333,0.046666667,0.443333333,-0.393333333,,,,,,0.046666667,0.443333333,-0.393333333,,0.046666667,0.443333333,0.393333333
475,4.593333333,-7.386666667,4.596666667,,,0.243333334,0.61,0.15,-0.243333334,0.61,0.15,,,,,,-0.243333334,0.61,0.15,,0.243333334,0.61,0.15
476,4.413333333,-7.873333333,4.613333333,,,0.18,0.486666666,0.016666666,-0.18,-0.486666666,0.016666666,,,,,,-0.18,-0.486666666,0.016666666,,0.18,0.486666666,0.016666666
477,4.476666667,-8.543333333,5.366666667,,,0.063333334,0.67,0.753333334,0.063333334,-0.67,0.753333334,,,,,,0.063333334,-0.67,0.753333334,,0.063333334,0.67,0.753333334
478,4.396666667,-8.583333333,5.4,,,0.08,0.04,0.033333333,-0.08,-0.04,0.033333333,,,,,,-0.08,-0.04,0.033333333,,0.08,0.04,0.033333333
479,4.196666667,-7.57,4.85,,,0.2,1.013333333,0.55,-0.2,1.013333333,-0.55,,,,,,-0.2,1.013333333,-0.55,,0.2,1.013333333,0.55
480,4.003333333,-7.583333333,5,,,0.193333334,0.013333333,0.15,-0.193333334,-0.013333333,0.15,,,,,,-0.193333334,-0.013333333,0.15,,0.193333334,0.013333333,0.15
481,4.213333333,-8.236666667,4.756666667,,,0.21,0.653333334,0.243333333,0.21,-0.653333334,-0.243333333,,,,,,0.21,-0.653333334,-0.243333333,,0.21,0.653333334,0.243333333
482,4.746666667,-8.806666667,5.16,,,0.533333334,0.57,0.403333333,0.533333334,-0.57,0.403333333,,,,,,0.533333334,-0.57,0.403333333,,0.533333334,0.57,0.403333333
483,4.606666667,-8.556666667,5.19,,,0.14,0.25,0.03,-0.14,0.25,0.03,,,,,,-0.14,0.25,0.03,,0.14,0.25,0.03
484,4.523333333,-7.543333333,4.533333333,,,0.083333334,1.013333334,0.656666667,-0.083333334,1.013333334,-0.656666667,,,,,,-0.083333334,1.013333334,-0.656666667,,0.083333334,1.013333334,0.656666667
485,3.946666667,-7.506666667,5.113333333,,,0.576666666,0.036666666,0.58,-0.576666666,0.036666666,0.58,,,,,,-0.576666666,0.036666666,0.58,,0.576666666,0.036666666,0.58
486,4.223333333,-7.93,5.053333333,,,0.276666666,0.423333333,0.06,0.276666666,-0.423333333,-0.06,,,,,,0.276666666,-0.423333333,-0.06,,0.276666666,0.423333333,0.06
487,4.33,-8.65,5.503333333,,,0.106666667,0.72,0.45,0.106666667,-0.72,0.45,,,,,,0.106666667,-0.72,0.45,,0.106666667,0.72,0.45
488,4.373333333,-8.55,5.426666667,,,0.043333333,0.1,0.076666666,0.043333333,0.1,-0.076666666,,,,,,0.043333333,0.1,-0.076666666,,0.043333333,0.1,0.076666666
489,4.373333333,-7.573333333,4.713333333,,,0,0.976666667,0.713333334,0,0.976666667,-0.713333334,,,,,,0,0.976666667,-0.713333334,,0,0.976666667,0.713333334
490,4.346666667,-7.26,5.573333333,,,0.026666666,0.313333333,0.86,-0.026666666,0.313333333,0.86,,,,,,-0.026666666,0.313333333,0.86,,0.026666666,0.313333333,0.86
491,4.74,-7.73,5.186666667,,,0.393333333,0.47,0.386666666,0.393333333,-0.47,-0.386666666,,,,,,0.393333333,-0.47,-0.386666666,,0.393333333,0.47,0.386666666
492,5.07,-8.303333333,5.72,,,0.33,0.573333333,0.533333333,0.33,-0.573333333,0.533333333,,,,,,0.33,-0.573333333,0.533333333,,0.33,0.573333333,0.533333333
493,5.323333333,-7.876666667,5.053333333,,,0.253333333,0.426666666,0.666666667,0.253333333,0.426666666,-0.666666667,,,,,,0.253333333,0.426666666,-0.666666667,,0.253333333,0.426666666,0.666666667
494,5.38,-7.093333333,4.673333333,,,0.056666667,0.783333334,0.38,0.056666667,0.783333334,-0.38,,,,,,0.056666667,0.783333334,-0.38,,0.056666667,0.783333334,0.38
495,4.996666667,-7.256666667,5.243333333,,,0.383333333,0.163333334,0.57,-0.383333333,-0.163333334,0.57,,,,,,-0.383333333,-0.163333334,0.57,,0.383333333,0.163333334,0.57
496,4.85,-8.036666667,5.366666667,,,0.146666667,0.78,0.123333334,-0.146666667,-0.78,0.123333334,,,,,,-0.146666667,-0.78,0.123333334,,0.146666667,0.78,0.123333334
497,4.506666667,-8.123333333,5.426666667,,,0.343333333,0.086666666,0.06,-0.343333333,-0.086666666,0.06,,,,,,-0.343333333,-0.086666666,0.06,,0.343333333,0.086666666,0.06
498,4.38,-7.71,5.086666667,,,0.126666667,0.413333333,0.34,-0.126666667,0.413333333,-0.34,,,,,,-0.126666667,0.413333333,-0.34,,0.126666667,0.413333333,0.34
499,4.223333333,-7.63,4.8,,,0.156666667,0.08,0.286666667,-0.156666667,0.08,-0.286666667,,,,,,-0.156666667,0.08,-0.286666667,,0.156666667,0.08,0.286666667
500,4.45,-8.196666667,5.39,,,0.226666667,0.566666667,0.59,0.226666667,-0.566666667,0.59,,,,,,0.226666667,-0.566666667,0.59,,0.226666667,0.566666667,0.59
501,4.633333333,-8.53,5.293333333,,,0.183333333,0.333333333,0.096666667,0.183333333,-0.333333333,-0.096666667,,,,,,0.183333333,-0.333333333,-0.096666667,,0.183333333,0.333333333,0.096666667
502,4.586666667,-7.743333333,4.95,,,0.046666666,0.786666667,0.343333333,-0.046666666,0.786666667,-0.343333333,,,,,,-0.046666666,0.786666667,-0.343333333,,0.046666666,0.786666667,0.343333333
503,4.276666667,-7.453333333,4.843333333,,,0.31,0.29,0.106666667,-0.31,0.29,-0.106666667,,,,,,-0.31,0.29,-0.106666667,,0.31,0.29,0.106666667
504,4.393333333,-7.626666667,4.8,,,0.116666666,0.173333334,0.043333333,0.116666666,-0.173333334,-0.043333333,,,,,,0.116666666,-0.173333334,-0.043333333,,0.116666666,0.173333334,0.043333333
505,4.573333333,-8.143333333,5.283333333,,,0.18,0.516666666,0.483333333,0.18,-0.516666666,0.483333333,,,,,,0.18,-0.516666666,0.483333333,,0.18,0.516666666,0.483333333
506,4.703333333,-7.893333333,5.3,,,0.13,0.25,0.016666667,0.13,0.25,0.016666667,,,,,,0.13,0.25,0.016666667,,0.13,0.25,0.016666667
507,4.573333333,-7.39,4.716666667,,,0.13,0.503333333,0.583333333,-0.13,0.503333333,-0.583333333,,,,,,-0.13,0.503333333,-0.583333333,,0.13,0.503333333,0.583333333
508,4.51,-7.593333333,4.986666667,,,0.063333333,0.203333333,0.27,-0.063333333,-0.203333333,0.27,,,,,,-0.063333333,-0.203333333,0.27,,0.063333333,0.203333333,0.27
509,4.673333333,-8.246666667,4.833333333,,,0.163333333,0.653333334,0.153333334,0.163333333,-0.653333334,-0.153333334,,,,,,0.163333333,-0.653333334,-0.153333334,,0.163333333,0.653333334,0.153333334
510,4.683333333,-8.106666667,5.146666667,,,0.01,0.14,0.313333334,0.01,0.14,0.313333334,,,,,,0.01,0.14,0.313333334,,0.01,0.14,0.313333334
511,4.55,-7.74,5.026666667,,,0.133333333,0.366666667,0.12,-0.133333333,0.366666667,-0.12,,,,,,-0.133333333,0.366666667,-0.12,,0.133333333,0.366666667,0.12
512,4.43,-7.45,4.726666667,,,0.12,0.29,0.3,-0.12,0.29,-0.3,,,,,,-0.12,0.29,-0.3,,0.12,0.29,0.3
513,4.466666667,-8.193333333,5.18,,,0.036666667,0.743333333,0.453333333,0.036666667,-0.743333333,0.453333333,,,,,,0.036666667,-0.743333333,0.453333333,,0.036666667,0.743333333,0.453333333
514,4.526666667,-8.536666667,5.193333333,,,0.06,0.343333334,0.013333333,0.06,-0.343333334,0.013333333,,,,,,0.06,-0.343333334,0.013333333,,0.06,0.343333334,0.013333333
515,4.603333333,-7.943333333,4.933333333,,,0.076666666,0.593333334,0.26,0.076666666,0.593333334,-0.26,,,,,,0.076666666,0.593333334,-0.26,,0.076666666,0.593333334,0.26
516,4.243333333,-7.246666667,5.026666667,,,0.36,0.696666666,0.093333334,-0.36,0.696666666,0.093333334,,,,,,-0.36,0.696666666,0.093333334,,0.36,0.696666666,0.093333334
517,4.293333333,-7.363333333,4.89,,,0.05,0.116666666,0.136666667,0.05,-0.116666666,-0.136666667,,,,,,0.05,-0.116666666,-0.136666667,,0.05,0.116666666,0.136666667
518,4.6,-8.05,6.07,,,0.306666667,0.686666667,1.18,0.306666667,-0.686666667,1.18,,,,,,0.306666667,-0.686666667,1.18,,0.306666667,0.686666667,1.18
519,4.783333333,-8.496666667,6.393333333,,,0.183333333,0.446666667,0.323333333,0.183333333,-0.446666667,0.323333333,,,,,,0.183333333,-0.446666667,0.323333333,,0.183333333,0.446666667,0.323333333
520,4.483333333,-7.61,6.196666667,,,0.3,0.886666667,0.196666666,-0.3,0.886666667,-0.196666666,,,,,,-0.3,0.886666667,-0.196666666,,0.3,0.886666667,0.196666666
521,3.706666667,-7.063333333,6.16,,,0.776666666,0.546666667,0.036666667,-0.776666666,0.546666667,-0.036666667,,,,,,-0.776666666,0.546666667,-0.036666667,,0.776666666,0.546666667,0.036666667
522,3.313333333,-6.483333333,6.18,,,0.393333334,0.58,0.02,-0.393333334,0.58,0.02,,,,,,-0.393333334,0.58,0.02,,0.393333334,0.58,0.02
523,3.223333333,-6.496666667,6.333333333,,,0.09,0.013333334,0.153333333,-0.09,-0.013333334,0.153333333,,,,,,-0.09,-0.013333334,0.153333333,,0.09,0.013333334,0.153333333
524,3.45,-6.37,6.323333333,,,0.226666667,0.126666667,0.01,0.226666667,0.126666667,-0.01,,,,,,0.226666667,0.126666667,-0.01,,0.226666667,0.126666667,0.01
525,3.656666667,-6.796666667,5.883333333,,,0.206666667,0.426666667,0.44,0.206666667,-0.426666667,-0.44,,,,,,0.206666667,-0.426666667,-0.44,,0.206666667,0.426666667,0.44
526,3.603333333,-7.083333333,5.826666667,,,0.053333334,0.286666666,0.056666666,-0.053333334,-0.286666666,-0.056666666,,,,,,-0.053333334,-0.286666666,-0.056666666,,0.053333334,0.286666666,0.056666666
527,3.213333333,-7.23,5.98,,,0.39,0.146666667,0.153333333,-0.39,-0.146666667,0.153333333,,,,,,-0.39,-0.146666667,0.153333333,,0.39,0.146666667,0.153333333
528,3.086666667,-7.156666667,6.406666667,,,0.126666666,0.073333333,0.426666667,-0.126666666,0.073333333,0.426666667,,,,,,-0.126666666,0.073333333,0.426666667,,0.126666666,0.073333333,0.426666667
529,3.216666667,-7.16,7.08,,,0.13,0.003333333,0.673333333,0.13,-0.003333333,0.673333333,,,,,,0.13,-0.003333333,0.673333333,,0.13,0.003333333,0.673333333
530,3.28,-7.136666667,6.996666667,,,0.063333333,0.023333333,0.083333333,0.063333333,0.023333333,-0.083333333,,,,,,0.063333333,0.023333333,-0.083333333,,0.063333333,0.023333333,0.083333333
531,2.366666667,-7.023333333,7.986666667,,,0.913333333,0.113333334,0.99,-0.913333333,0.113333334,0.99,,,,,,-0.913333333,0.113333334,0.99,,0.913333333,0.113333334,0.99
532,2.616666667,-6.606666667,7.476666667,,,0.25,0.416666666,0.51,0.25,0.416666666,-0.51,,,,,,0.25,0.416666666,-0.51,,0.25,0.416666666,0.51
533,1.99,-6.463333333,8.086666667,,,0.626666667,0.143333334,0.61,-0.626666667,0.143333334,0.61,,,,,,-0.626666667,0.143333334,0.61,,0.626666667,0.143333334,0.61
534,2.79,-6.61,7.03,,,0.8,0.146666667,1.056666667,0.8,-0.146666667,-1.056666667,,,,,,0.8,-0.146666667,-1.056666667,,0.8,0.146666667,1.056666667
535,2.433333333,-7.14,7.85,,,0.356666667,0.53,0.82,-0.356666667,-0.53,0.82,,,,,,-0.356666667,-0.53,0.82,,0.356666667,0.53,0.82
536,3.21,-7.5,7.13,,,0.776666667,0.36,0.72,0.776666667,-0.36,-0.72,,,,,,0.776666667,-0.36,-0.72,,0.776666667,0.36,0.72
537,3.266666667,-6.83,6.566666667,,,0.056666667,0.67,0.563333333,0.056666667,0.67,-0.563333333,,,,,,0.056666667,0.67,-0.563333333,,0.056666667,0.67,0.563333333
538,3.283333333,-6.736666667,6.66,,,0.016666666,0.093333333,0.093333333,0.016666666,0.093333333,0.093333333,,,,,,0.016666666,0.093333333,0.093333333,,0.016666666,0.093333333,0.093333333
539,3.123333333,-6.98,7.166666667,,,0.16,0.243333333,0.506666667,-0.16,-0.243333333,0.506666667,,,,,,-0.16,-0.243333333,0.506666667,,0.16,0.243333333,0.506666667
540,3.196666667,-7,7.883333333,,,0.073333334,0.02,0.716666666,0.073333334,-0.02,0.716666666,,,,,,0.073333334,-0.02,0.716666666,,0.073333334,0.02,0.716666666
541,3.016666667,-6.76,7.623333333,,,0.18,0.24,0.26,-0.18,0.24,-0.26,,,,,,-0.18,0.24,-0.26,,0.18,0.24,0.26
542,3.59,-6.37,6.553333333,,,0.573333333,0.39,1.07,0.573333333,0.39,-1.07,,,,,,0.573333333,0.39,-1.07,,0.573333333,0.39,1.07
543,3.9,-6.96,6.416666667,,,0.31,0.59,0.136666666,0.31,-0.59,-0.136666666,,,,,,0.31,-0.59,-0.136666666,,0.31,0.59,0.136666666
544,3.883333333,-7.05,6.326666667,,,0.016666667,0.09,0.09,-0.016666667,-0.09,-0.09,,,,,,-0.016666667,-0.09,-0.09,,0.016666667,0.09,0.09
545,3.306666667,-6.816666667,6.34,,,0.576666666,,0.013333333,-0.576666666,0.233333333,0.013333333,,,,,,-0.576666666,0.233333333,0.013333333,,0.576666666,0.233333333,0.013333333
546,2.906666667,-6.956666667,6.46,,,0.4,0.14,0.12,-0.4,-0.14,0.12,,,,,,-0.4,-0.14,0.12,,0.4,0.14,0.12
547,2.966666667,-7.256666667,6.603333333,,,0.06,0.3,0.143333333,0.06,-0.3,0.143333333,,,,,,0.06,-0.3,0.143333333,,0.06,0.3,0.143333333
548,3.273333333,-7.403333333,6.576666667,,,0.306666666,0.146666666,0.026666666,0.306666666,-0.146666666,-0.026666666,,,,,,0.306666666,-0.146666666,-0.026666666,,0.306666666,0.146666666,0.026666666
549,3.296666667,-7.15,6.596666667,,,0.023333334,0.253333333,0.02,0.023333334,0.253333333,0.02,,,,,,0.023333334,0.253333333,0.02,,0.023333334,0.253333333,0.02
550,3.443333333,-6.793333333,6.466666667,,,0.146666666,0.356666667,0.13,0.146666666,0.356666667,-0.13,,,,,,0.146666666,0.356666667,-0.13,,0.146666666,0.356666667,0.13
551,3.57,-6.856666667,7.303333333,,,0.126666667,0.063333334,0.836666666,0.126666667,-0.063333334,0.836666666,,,,,,0.126666667,-0.063333334,0.836666666,,0.126666667,0.063333334,0.836666666
552,3.976666667,-6.7,7.053333333,,,0.406666667,0.156666667,0.25,0.406666667,0.156666667,-0.25,,,,,,0.406666667,0.156666667,-0.25,,0.406666667,0.156666667,0.25
553,3.98,-6.903333333,6.88,,,0.003333333,0.203333333,0.173333333,0.003333333,-0.203333333,-0.173333333,,,,,,0.003333333,-0.203333333,-0.173333333,,0.003333333,0.203333333,0.173333333
554,3.806666667,-6.64,6.7,,,0.173333333,0.263333333,0.18,-0.173333333,0.263333333,-0.18,,,,,,-0.173333333,0.263333333,-0.18,,0.173333333,0.263333333,0.18
555,3.816666667,-6.656666667,6.14,,,0.01,0.016666667,0.56,0.01,-0.016666667,-0.56,,,,,,0.01,-0.016666667,-0.56,,0.01,0.016666667,0.56
556,3.953333333,-6.87,6.29,,,0.136666666,0.213333333,0.15,0.136666666,-0.213333333,0.15,,,,,,0.136666666,-0.213333333,0.15,,0.136666666,0.213333333,0.15
557,4.126666667,-7.386666667,5.936666667,,,0.173333334,0.516666667,0.353333333,0.173333334,-0.516666667,-0.353333333,,,,,,0.173333334,-0.516666667,-0.353333333,,0.173333334,0.516666667,0.353333333
558,4.09,-7.283333333,5.726666667,,,0.036666667,0.103333334,0.21,-0.036666667,0.103333334,-0.21,,,,,,-0.036666667,0.103333334,-0.21,,0.036666667,0.103333334,0.21
559,4.143333333,-7.013333333,5.656666667,,,0.053333333,0.27,0.07,0.053333333,0.27,-0.07,,,,,,0.053333333,0.27,-0.07,,0.053333333,0.27,0.07
560,4.126666667,-7.233333333,5.213333333,,,0.016666666,0.22,0.443333334,-0.016666666,-0.22,-0.443333334,,,,,,-0.016666666,-0.22,-0.443333334,,0.016666666,0.22,0.443333334
561,4.09,-7.89,5.72,,,0.036666667,0.656666667,0.506666667,-0.036666667,-0.656666667,0.506666667,,,,,,-0.036666667,-0.656666667,0.506666667,,0.036666667,0.656666667,0.506666667
562,4.04,-8.163333333,5.29,,,0.05,0.273333333,0.43,-0.05,-0.273333333,-0.43,,,,,,-0.05,-0.273333333,-0.43,,0.05,0.273333333,0.43
563,4.006666667,-7.413333333,4.976666667,,,0.033333333,0.75,0.313333333,-0.033333333,0.75,-0.313333333,,,,,,-0.033333333,0.75,-0.313333333,,0.033333333,0.75,0.313333333
564,3.85,-7.01,5.316666667,,,0.156666667,0.403333333,0.34,-0.156666667,0.403333333,0.34,,,,,,-0.156666667,0.403333333,0.34,,0.156666667,0.403333333,0.34
565,4.066666667,-7.096666667,5.26,,,0.216666667,0.086666667,0.056666667,0.216666667,-0.086666667,-0.056666667,,,,,,0.216666667,-0.086666667,-0.056666667,,0.216666667,0.086666667,0.056666667
566,4.43,-7.273333333,6.346666667,,,0.363333333,0.176666666,1.086666667,0.363333333,-0.176666666,1.086666667,,,,,,0.363333333,-0.176666666,1.086666667,,0.363333333,0.176666666,1.086666667
567,4.503333333,-6.993333333,6.356666667,,,0.073333333,0.28,0.01,0.073333333,0.28,0.01,,,,,,0.073333333,0.28,0.01,,0.073333333,0.28,0.01
568,4.47,-6.336666667,6.256666667,,,0.033333333,0.656666666,0.1,-0.033333333,0.656666666,-0.1,,,,,,-0.033333333,0.656666666,-0.1,,0.033333333,0.656666666,0.1
569,3.93,-6.726666667,6.456666667,,,0.54,0.39,0.2,-0.54,-0.39,0.2,,,,,,-0.54,-0.39,0.2,,0.54,0.39,0.2
570,3.953333333,-7.463333333,6.173333333,,,0.023333333,0.736666666,0.283333334,0.023333333,-0.736666666,-0.283333334,,,,,,0.023333333,-0.736666666,-0.283333334,,0.023333333,0.736666666,0.283333334
571,3.886666667,-8.06,6.47,,,0.066666666,0.596666667,0.296666667,-0.066666666,-0.596666667,0.296666667,,,,,,-0.066666666,-0.596666667,0.296666667,,0.066666666,0.596666667,0.296666667
572,3.84,-7.893333333,6.113333333,,,0.046666667,0.166666667,0.356666667,-0.046666667,0.166666667,-0.356666667,,,,,,-0.046666667,0.166666667,-0.356666667,,0.046666667,0.166666667,0.356666667
573,3.633333333,-7.163333333,5.543333333,,,0.206666667,0.73,0.57,-0.206666667,0.73,-0.57,,,,,,-0.206666667,0.73,-0.57,,0.206666667,0.73,0.57
574,3.526666667,-7.176666667,5.936666667,,,0.106666666,0.013333334,0.393333334,-0.106666666,-0.013333334,0.393333334,,,,,,-0.106666666,-0.013333334,0.393333334,,0.106666666,0.013333334,0.393333334
575,3.906666667,-7.603333333,5.726666667,,,0.38,0.426666666,0.21,0.38,-0.426666666,-0.21,,,,,,0.38,-0.426666666,-0.21,,0.38,0.426666666,0.21
576,4.556666667,-8.006666667,6.02,,,0.65,0.403333334,0.293333333,0.65,-0.403333334,0.293333333,,,,,,0.65,-0.403333334,0.293333333,,0.65,0.403333334,0.293333333
577,4.763333333,-7.703333333,5.626666667,,,0.206666666,0.303333334,0.393333333,0.206666666,0.303333334,-0.393333333,,,,,,0.206666666,0.303333334,-0.393333333,,0.206666666,0.303333334,0.393333333
578,4.713333333,-7.193333333,5.236666667,,,0.05,0.51,0.39,-0.05,0.51,-0.39,,,,,,-0.05,0.51,-0.39,,0.05,0.51,0.39
579,4.403333333,-7.45,5.686666667,,,0.31,0.256666667,0.45,-0.31,-0.256666667,0.45,,,,,,-0.31,-0.256666667,0.45,,0.31,0.256666667,0.45
580,4.33,-7.88,5.76,,,0.073333333,0.43,0.073333333,-0.073333333,-0.43,0.073333333,,,,,,-0.073333333,-0.43,0.073333333,,0.073333333,0.43,0.073333333
581,4.396666667,-7.646666667,5.57,,,0.066666667,0.233333333,0.19,0.066666667,0.233333333,-0.19,,,,,,0.066666667,0.233333333,-0.19,,0.066666667,0.233333333,0.19
582,4.143333333,-7.256666667,5.56,,,0.253333334,0.39,0.01,-0.253333334,0.39,-0.01,,,,,,-0.253333334,0.39,-0.01,,0.253333334,0.39,0.01
583,4.016666667,-6.983333333,4.856666667,,,0.126666666,0.273333334,0.703333333,-0.126666666,0.273333334,-0.703333333,,,,,,-0.126666666,0.273333334,-0.703333333,,0.126666666,0.273333334,0.703333333
584,3.663333333,-7.61,5.576666667,,,0.353333334,0.626666667,0.72,-0.353333334,-0.626666667,0.72,,,,,,-0.353333334,-0.626666667,0.72,,0.353333334,0.626666667,0.72
585,3.856666667,-8.3,5.436666667,,,0.193333334,0.69,0.14,0.193333334,-0.69,-0.14,,,,,,0.193333334,-0.69,-0.14,,0.193333334,0.69,0.14
586,3.973333333,-8.486666667,5.97,,,0.116666666,0.186666667,0.533333333,0.116666666,-0.186666667,0.533333333,,,,,,0.116666666,-0.186666667,0.533333333,,0.116666666,0.186666667,0.533333333
587,3.8,-8.33,6.133333333,,,0.173333333,0.156666667,0.163333333,-0.173333333,0.156666667,0.163333333,,,,,,-0.173333333,0.156666667,0.163333333,,0.173333333,0.156666667,0.163333333
